[12][2019-03-20 09:16:12,449][INFO ][Mr.G] Content:[UserInfo]-[GetUserByPage],÷¥––£∫30ms,‰÷»æ£∫9ms,[::1],[Chrome72]
[12][2019-03-20 09:18:44,453][INFO ][Mr.G] Content:[UserInfo]-[GetRoleInfoList],÷¥––£∫1ms,‰÷»æ£∫2ms,[::1],[Chrome72]
[12][2019-03-20 09:18:46,468][INFO ][Mr.G] Content:[UserInfo]-[GetUserByPage],÷¥––£∫2ms,‰÷»æ£∫1ms,[::1],[Chrome72]
[12][2019-03-20 09:19:06,787][INFO ][Mr.G] Content:[UserInfo]-[GetUserByPage],÷¥––£∫1ms,‰÷»æ£∫0ms,[::1],[Chrome72]
[12][2019-03-20 09:19:08,202][INFO ][Mr.G] Content:[UserInfo]-[GetUserByPage],÷¥––£∫1ms,‰÷»æ£∫1ms,[::1],[Chrome72]
[12][2019-03-20 09:19:15,385][INFO ][Mr.G] Content:[UserInfo]-[GetUserActions],÷¥––£∫0ms,‰÷»æ£∫0ms,[::1],[Chrome72]
[12][2019-03-20 09:19:22,036][INFO ][Mr.G] Content:[UserInfo]-[GetUserByPage],÷¥––£∫0ms,‰÷»æ£∫0ms,[::1],[Chrome72]
[12][2019-03-20 09:20:31,837][INFO ][Mr.G] Content:[UserInfo]-[GetUserByPage],÷¥––£∫0ms,‰÷»æ£∫0ms,[::1],[Chrome72]
[12][2019-03-20 09:20:48,604][INFO ][Mr.G] Content:[UserInfo]-[GetUserByPage],÷¥––£∫0ms,‰÷»æ£∫0ms,[::1],[Chrome72]
[12][2019-03-20 09:20:56,258][INFO ][Mr.G] Content:[UserInfo]-[GetUserByPage],÷¥––£∫1ms,‰÷»æ£∫0ms,[::1],[Chrome72]
[12][2019-03-20 09:21:00,813][INFO ][Mr.G] Content:[UserInfo]-[GetUserActions],÷¥––£∫1ms,‰÷»æ£∫0ms,[::1],[Chrome72]
[12][2019-03-20 09:21:12,965][INFO ][Mr.G] Content:[UserInfo]-[GetUserByPage],÷¥––£∫1ms,‰÷»æ£∫1ms,[::1],[Chrome72]
[12][2019-03-20 09:21:52,960][INFO ][Mr.G] Content:[UserInfo]-[GetUser],÷¥––£∫0ms,‰÷»æ£∫2ms,[::1],[Chrome72]
[12][2019-03-20 09:22:35,491][INFO ][Mr.G] Content:[UserInfo]-[GetUserByPage],÷¥––£∫1ms,‰÷»æ£∫1ms,[::1],[Chrome72]
[12][2019-03-20 09:22:36,791][INFO ][Mr.G] Content:[UserInfo]-[GetUserActions],÷¥––£∫1ms,‰÷»æ£∫0ms,[::1],[Chrome72]
[12][2019-03-20 09:22:41,129][INFO ][Mr.G] Content:[UserInfo]-[SetUserAction],÷¥––£∫13ms,‰÷»æ£∫0ms,[::1],[Chrome72]
[12][2019-03-20 09:22:42,820][INFO ][Mr.G] Content:[UserInfo]-[GetUserByPage],÷¥––£∫1ms,‰÷»æ£∫1ms,[::1],[Chrome72]
[12][2019-03-20 09:22:47,851][INFO ][Mr.G] Content:[UserInfo]-[GetUserByPage],÷¥––£∫1ms,‰÷»æ£∫1ms,[::1],[Chrome72]
[12][2019-03-20 09:23:07,819][INFO ][Mr.G] Content:[UserInfo]-[GetUserByPage],÷¥––£∫0ms,‰÷»æ£∫0ms,[::1],[Chrome72]
[12][2019-03-20 09:23:45,777][INFO ][Mr.G] Content:[UserInfo]-[GetUserByPage],÷¥––£∫1ms,‰÷»æ£∫1ms,[::1],[Chrome72]
[12][2019-03-20 09:23:54,569][INFO ][Mr.G] Content:[UserInfo]-[GetUserByPage],÷¥––£∫1ms,‰÷»æ£∫3ms,[::1],[Chrome72]
[12][2019-03-20 09:23:56,826][INFO ][Mr.G] Content:[UserInfo]-[GetUserActions],÷¥––£∫0ms,‰÷»æ£∫0ms,[::1],[Chrome72]
[12][2019-03-20 09:24:01,131][INFO ][Mr.G] Content:[UserInfo]-[SetUserAction],÷¥––£∫5ms,‰÷»æ£∫0ms,[::1],[Chrome72]
[12][2019-03-20 09:24:04,347][INFO ][Mr.G] Content:[UserInfo]-[GetUserByPage],÷¥––£∫1ms,‰÷»æ£∫1ms,[::1],[Chrome72]
[12][2019-03-20 09:24:16,415][INFO ][Mr.G] Content:[UserInfo]-[GetUserByPage],÷¥––£∫0ms,‰÷»æ£∫0ms,[::1],[Chrome72]
[12][2019-03-20 09:24:31,646][INFO ][Mr.G] Content:[UserInfo]-[GetUserByPage],÷¥––£∫0ms,‰÷»æ£∫0ms,[::1],[Chrome72]
[12][2019-03-20 09:25:13,803][INFO ][Mr.G] Content:[UserInfo]-[GetUserByPage],÷¥––£∫0ms,‰÷»æ£∫0ms,[::1],[Chrome72]
[12][2019-03-20 09:25:45,332][INFO ][Mr.G] Content:[UserInfo]-[GetUserByPage],÷¥––£∫1ms,‰÷»æ£∫1ms,[::1],[Chrome72]
[12][2019-03-20 09:25:49,397][INFO ][Mr.G] Content:[UserInfo]-[GetRoleInfoList],÷¥––£∫1ms,‰÷»æ£∫0ms,[::1],[Chrome72]
[12][2019-03-20 09:25:50,842][INFO ][Mr.G] Content:[UserInfo]-[GetUserByPage],÷¥––£∫1ms,‰÷»æ£∫1ms,[::1],[Chrome72]
[12][2019-03-20 09:25:54,389][INFO ][Mr.G] Content:[UserInfo]-[GetUserActions],÷¥––£∫0ms,‰÷»æ£∫0ms,[::1],[Chrome72]
[12][2019-03-20 09:26:00,391][INFO ][Mr.G] Content:[UserInfo]-[GetUserByPage],÷¥––£∫0ms,‰÷»æ£∫1ms,[::1],[Chrome72]
[12][2019-03-20 09:26:03,600][INFO ][Mr.G] Content:[UserInfo]-[GetUserActions],÷¥––£∫1ms,‰÷»æ£∫0ms,[::1],[Chrome72]
[12][2019-03-20 09:26:41,639][INFO ][Mr.G] Content:[UserInfo]-[GetUserByPage],÷¥––£∫1ms,‰÷»æ£∫1ms,[::1],[Chrome72]
[12][2019-03-20 09:26:43,859][INFO ][Mr.G] Content:[UserInfo]-[GetUserActions],÷¥––£∫0ms,‰÷»æ£∫0ms,[::1],[Chrome72]
[12][2019-03-20 09:26:47,823][INFO ][Mr.G] Content:[UserInfo]-[SetUserAction],÷¥––£∫5ms,‰÷»æ£∫0ms,[::1],[Chrome72]
[12][2019-03-20 09:27:00,033][INFO ][Mr.G] Content:[UserInfo]-[GetUserByPage],÷¥––£∫0ms,‰÷»æ£∫0ms,[::1],[Chrome72]
